enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
A clear sky and light winds,0,22,72,19,12,65,2022-07-21,2,Low chance of precipitation,1023,20,68,03:00,1,Very Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,21,70,18,11,68,2022-07-21,1,Low chance of precipitation,1024,19,67,04:00,1,Very Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,20,69,17,11,70,2022-07-21,0,Precipitation is not expected,1024,19,65,05:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,20,68,17,11,73,2022-07-21,0,Precipitation is not expected,1024,18,65,06:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,20,68,18,11,74,2022-07-21,1,Low chance of precipitation,1024,18,65,07:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,6,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,21,69,18,11,71,2022-07-21,2,Low chance of precipitation,1024,19,66,08:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,6,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,22,72,19,12,65,2022-07-21,2,Low chance of precipitation,1024,20,69,09:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,7,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,25,76,21,13,58,2022-07-21,1,Low chance of precipitation,1023,22,72,10:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,7,4,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,27,80,23,15,52,2022-07-21,1,Low chance of precipitation,1023,24,75,11:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,7,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,28,83,25,15,47,2022-07-21,2,Low chance of precipitation,1023,26,78,12:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,8,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,29,85,26,16,43,2022-07-21,2,Low chance of precipitation,1022,27,80,13:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,30,86,26,16,40,2022-07-21,2,Low chance of precipitation,1022,28,82,14:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,9,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,31,88,28,17,37,2022-07-21,3,Low chance of precipitation,1021,29,83,15:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,32,89,29,18,36,2022-07-21,3,Low chance of precipitation,1020,29,85,16:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,32,90,30,19,34,2022-07-21,2,Low chance of precipitation,1020,30,85,17:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,32,90,30,19,34,2022-07-21,1,Low chance of precipitation,1019,30,86,18:00,1,Very Good,1,Sunny,Light winds from the north,N,N,Northerly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,32,89,30,19,34,2022-07-21,1,Low chance of precipitation,1018,30,85,19:00,1,Very Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,31,88,30,19,36,2022-07-21,2,Low chance of precipitation,1018,29,84,20:00,1,Very Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,29,85,29,18,39,2022-07-21,1,Low chance of precipitation,1018,27,81,21:00,1,Very Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,28,82,29,18,43,2022-07-21,0,Precipitation is not expected,1018,26,78,22:00,1,Very Good,0,Clear Sky,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,27,80,28,18,47,2022-07-21,0,Precipitation is not expected,1017,25,76,23:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,26,78,27,17,50,2022-07-22,1,Low chance of precipitation,1017,24,75,00:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,25,77,27,17,53,2022-07-22,1,Low chance of precipitation,1017,23,73,01:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,9,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,24,75,26,16,55,2022-07-22,1,Low chance of precipitation,1017,22,71,02:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,9,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,23,73,24,15,58,2022-07-22,1,Low chance of precipitation,1017,21,70,03:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,9,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,22,72,23,14,60,2022-07-22,2,Low chance of precipitation,1017,21,69,04:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,9,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,22,71,22,14,63,2022-07-22,4,Low chance of precipitation,1016,20,68,05:00,1,Very Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,9,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,21,70,22,14,65,2022-07-22,6,Low chance of precipitation,1016,19,67,06:00,1,Very Good,2,Partly Cloudy,Light winds from the north east,NE,NE,North Easterly,8,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,21,70,22,14,66,2022-07-22,8,Low chance of precipitation,1015,19,67,07:00,1,Very Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,9,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,22,72,23,14,64,2022-07-22,11,Low chance of precipitation,1015,20,68,08:00,1,Very Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,9,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,24,75,25,15,60,2022-07-22,11,Low chance of precipitation,1015,22,71,09:00,1,Very Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,26,79,27,17,54,2022-07-22,9,Low chance of precipitation,1015,23,74,10:00,1,Very Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,28,83,30,19,50,2022-07-22,8,Low chance of precipitation,1015,25,78,11:00,1,Very Good,1,Sunny,Light winds from the north east,NE,NE,North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,30,86,32,20,46,2022-07-22,8,Low chance of precipitation,1015,27,80,12:00,1,Very Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,31,89,34,21,43,2022-07-22,8,Low chance of precipitation,1014,28,83,13:00,1,Very Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,32,90,34,21,41,2022-07-22,9,Low chance of precipitation,1014,29,84,14:00,1,Very Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,12,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,33,91,35,22,39,2022-07-22,11,Low chance of precipitation,1014,30,85,15:00,1,Very Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,12,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,33,91,35,22,37,2022-07-22,13,Low chance of precipitation,1014,30,86,16:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,12,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,33,91,35,22,37,2022-07-22,15,Low chance of precipitation,1013,30,86,17:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,12,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,33,91,34,21,37,2022-07-22,16,Low chance of precipitation,1013,30,85,18:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,32,89,33,20,38,2022-07-22,17,Low chance of precipitation,1013,29,84,19:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,30,86,32,20,40,2022-07-22,17,Low chance of precipitation,1013,28,82,20:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,29,84,31,19,44,2022-07-22,14,Low chance of precipitation,1013,26,79,21:00,1,Very Good,3,Sunny Intervals,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,27,81,31,19,49,2022-07-22,11,Low chance of precipitation,1014,25,77,22:00,1,Very Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,26,79,31,19,53,2022-07-22,11,Low chance of precipitation,1015,24,75,23:00,1,Very Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,25,77,30,19,56,2022-07-23,11,Low chance of precipitation,1015,23,73,00:00,1,Very Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,24,76,30,18,60,2022-07-23,11,Low chance of precipitation,1016,22,71,01:00,1,Very Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,23,74,29,18,63,2022-07-23,10,Low chance of precipitation,1017,21,70,02:00,1,Very Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,23,73,29,18,66,2022-07-23,9,Low chance of precipitation,1017,20,69,03:00,1,Very Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,22,71,28,18,69,2022-07-23,9,Low chance of precipitation,1017,20,67,04:00,1,Very Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,21,70,28,17,72,2022-07-23,10,Low chance of precipitation,1018,19,66,05:00,1,Very Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Partly cloudy and light winds,2,21,69,28,17,74,2022-07-23,11,Low chance of precipitation,1018,19,65,06:00,1,Very Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,21,69,29,18,76,2022-07-23,13,Low chance of precipitation,1018,18,65,07:00,1,Very Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,21,70,30,18,74,2022-07-23,15,Low chance of precipitation,1018,19,66,08:00,1,Very Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and light winds,3,23,73,32,20,69,2022-07-23,15,Low chance of precipitation,1018,20,69,09:00,1,Very Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,25,76,35,22,62,2022-07-23,13,Low chance of precipitation,1018,22,71,10:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,12,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,26,79,37,23,55,2022-07-23,11,Low chance of precipitation,1018,23,74,11:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,13,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,27,81,39,24,50,2022-07-23,10,Low chance of precipitation,1018,25,77,12:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,14,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,28,83,40,25,47,2022-07-23,9,Low chance of precipitation,1018,26,78,13:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,29,84,41,26,43,2022-07-23,7,Low chance of precipitation,1018,27,80,14:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,30,85,42,26,41,2022-07-23,8,Low chance of precipitation,1018,27,81,15:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,30,86,42,26,39,2022-07-23,8,Low chance of precipitation,1018,28,82,16:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,30,87,42,26,38,2022-07-23,8,Low chance of precipitation,1018,28,82,17:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,30,87,41,26,38,2022-07-23,7,Low chance of precipitation,1017,28,82,18:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,30,86,39,24,39,2022-07-23,8,Low chance of precipitation,1017,27,81,19:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,15,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,29,84,36,23,41,2022-07-23,7,Low chance of precipitation,1017,27,80,20:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,14,9,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and a gentle breeze,1,27,81,33,21,45,2022-07-23,5,Low chance of precipitation,1017,25,77,21:00,1,Very Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,26,78,31,19,49,2022-07-23,4,Low chance of precipitation,1017,24,75,22:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,12,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,25,76,29,18,53,2022-07-23,3,Low chance of precipitation,1018,23,73,23:00,1,Very Good,0,Clear Sky,Not available,-99,-99,Direction not available,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,24,75,26,16,56,2022-07-24,3,Low chance of precipitation,1018,22,71,00:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,11,7,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,23,73,24,15,59,2022-07-24,3,Low chance of precipitation,1018,21,69,01:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,10,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,22,71,23,14,62,2022-07-24,3,Low chance of precipitation,1018,20,68,02:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,9,6,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,21,70,22,13,64,2022-07-24,2,Low chance of precipitation,1018,19,67,03:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,8,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,20,69,20,13,67,2022-07-24,2,Low chance of precipitation,1018,19,66,04:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,8,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,20,67,19,12,69,2022-07-24,3,Low chance of precipitation,1018,18,65,05:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,7,5,2022-07-16T23:00:00+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,19,66,19,12,72,2022-07-24,3,Low chance of precipitation,1018,18,64,06:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,7,4,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,19,66,20,12,72,2022-07-24,5,Low chance of precipitation,1018,18,64,07:00,1,Very Good,1,Sunny,Light winds from the north,N,N,Northerly,7,4,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,20,69,21,13,69,2022-07-24,7,Low chance of precipitation,1018,19,65,08:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,8,5,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,23,73,23,14,62,2022-07-24,7,Low chance of precipitation,1017,20,69,09:00,1,Very Good,1,Sunny,Light winds from the north,N,N,Northerly,8,5,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,25,77,26,16,55,2022-07-24,6,Low chance of precipitation,1017,23,73,10:00,1,Very Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,9,6,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,27,81,29,18,48,2022-07-24,5,Low chance of precipitation,1016,25,77,11:00,1,Very Good,1,Sunny,Light winds from the north east,NE,NE,North Easterly,10,6,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,29,84,31,19,43,2022-07-24,5,Low chance of precipitation,1016,26,79,12:00,1,Very Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,11,7,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,30,86,33,20,39,2022-07-24,4,Low chance of precipitation,1015,28,82,13:00,1,Very Good,1,Sunny,Light winds from the south,S,S,Southerly,12,7,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,31,88,34,21,36,2022-07-24,4,Low chance of precipitation,1015,29,84,14:00,1,Very Good,1,Sunny,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and a gentle breeze,1,32,89,35,22,33,2022-07-24,5,Low chance of precipitation,1014,30,85,15:00,1,Very Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,12,8,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and a gentle breeze,1,32,90,36,22,32,2022-07-24,5,Low chance of precipitation,1013,30,87,16:00,1,Very Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and a gentle breeze,1,33,91,36,23,31,2022-07-24,4,Low chance of precipitation,1012,31,87,17:00,1,Very Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and a gentle breeze,1,33,91,36,22,31,2022-07-24,3,Low chance of precipitation,1011,31,87,18:00,1,Very Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,32,90,35,22,31,2022-07-24,4,Low chance of precipitation,1011,30,87,19:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,31,88,33,20,33,2022-07-24,4,Low chance of precipitation,1010,29,85,20:00,1,Very Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
Sunny and light winds,1,30,85,30,19,37,2022-07-24,3,Low chance of precipitation,1009,28,82,21:00,1,Very Good,1,Sunny,Light winds from the north,N,N,Northerly,11,7,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,28,83,28,17,41,2022-07-24,1,Low chance of precipitation,1009,26,79,22:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,10,6,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
A clear sky and light winds,0,27,80,25,16,45,2022-07-24,1,Low chance of precipitation,1008,25,77,23:00,1,Very Good,0,Clear Sky,Light winds from the north,N,N,Northerly,10,6,2022-07-17T01:14:41+02:00,2022-07-17T01:14:41.673+02:00,2988507,Paris
