enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Sunny intervals and light winds,3,20,69,19,12,62,2022-07-21,3,Low chance of precipitation,1025,19,66,10:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,21,71,19,12,57,2022-07-21,4,Low chance of precipitation,1025,20,68,11:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,22,72,20,13,53,2022-07-21,5,Low chance of precipitation,1025,21,70,12:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,10,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,23,74,21,13,50,2022-07-21,5,Low chance of precipitation,1024,22,71,13:00,1,Good,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,24,75,22,14,48,2022-07-21,4,Low chance of precipitation,1024,22,72,14:00,1,Good,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,76,23,14,46,2022-07-21,3,Low chance of precipitation,1024,23,73,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,76,23,15,46,2022-07-21,3,Low chance of precipitation,1023,23,73,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,76,23,15,47,2022-07-21,2,Low chance of precipitation,1023,23,73,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,23,14,48,2022-07-21,2,Low chance of precipitation,1022,23,73,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,74,22,14,51,2022-07-21,3,Low chance of precipitation,1022,22,71,19:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,14,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,73,21,13,55,2022-07-21,4,Low chance of precipitation,1022,21,70,20:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,22,13,59,2022-07-21,5,Low chance of precipitation,1022,20,68,21:00,1,Good,7,Light Cloud,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,20,68,22,14,63,2022-07-21,5,Low chance of precipitation,1021,19,65,22:00,1,Good,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,24,15,66,2022-07-21,4,Low chance of precipitation,1021,18,64,23:00,1,Good,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,25,16,68,2022-07-22,4,Low chance of precipitation,1021,17,63,00:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,25,15,70,2022-07-22,6,Low chance of precipitation,1021,17,62,01:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,24,15,71,2022-07-22,6,Low chance of precipitation,1021,16,61,02:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,24,15,73,2022-07-22,6,Low chance of precipitation,1020,16,61,03:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,23,14,75,2022-07-22,7,Low chance of precipitation,1020,16,60,04:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,23,15,77,2022-07-22,7,Low chance of precipitation,1020,15,60,05:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,24,15,79,2022-07-22,7,Low chance of precipitation,1020,15,60,06:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,63,24,15,79,2022-07-22,6,Low chance of precipitation,1019,16,61,07:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,65,25,16,75,2022-07-22,5,Low chance of precipitation,1019,17,63,08:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,27,17,69,2022-07-22,6,Low chance of precipitation,1019,19,65,09:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,71,29,18,64,2022-07-22,7,Low chance of precipitation,1018,20,68,10:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,29,18,60,2022-07-22,8,Low chance of precipitation,1018,21,69,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,29,18,57,2022-07-22,10,Low chance of precipitation,1018,21,71,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,30,18,55,2022-07-22,10,Low chance of precipitation,1017,22,72,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,30,19,53,2022-07-22,11,Low chance of precipitation,1017,23,73,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,25,77,30,19,51,2022-07-22,11,Low chance of precipitation,1017,23,74,15:00,1,Good,10,Light Rain Showers,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,25,78,29,18,50,2022-07-22,12,Low chance of precipitation,1016,23,74,16:00,1,Good,10,Light Rain Showers,A gentle breeze from the north east,NE,NE,North Easterly,19,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,26,78,28,17,50,2022-07-22,32,Chance of precipitation,1016,23,74,17:00,1,Good,10,Light Rain Showers,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,25,77,27,17,51,2022-07-22,34,Chance of precipitation,1015,23,74,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the north north east,NNE,NNE,North North Easterly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,24,76,26,16,54,2022-07-22,35,Chance of precipitation,1015,22,72,19:00,1,Good,10,Light Rain Showers,A gentle breeze from the north north east,NNE,NNE,North North Easterly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,74,24,15,57,2022-07-22,14,Low chance of precipitation,1015,21,70,20:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,71,24,15,62,2022-07-22,14,Low chance of precipitation,1015,20,68,21:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,20,68,24,15,68,2022-07-22,13,Low chance of precipitation,1015,19,66,22:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,25,15,71,2022-07-22,10,Low chance of precipitation,1015,18,64,23:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,25,16,75,2022-07-23,10,Low chance of precipitation,1016,17,62,00:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,24,15,77,2022-07-23,11,Low chance of precipitation,1016,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,23,14,79,2022-07-23,11,Low chance of precipitation,1016,16,60,02:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,21,13,80,2022-07-23,11,Low chance of precipitation,1016,15,59,03:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,60,20,12,80,2022-07-23,12,Low chance of precipitation,1016,15,59,04:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,15,59,19,12,81,2022-07-23,12,Low chance of precipitation,1016,14,58,05:00,1,Good,7,Light Cloud,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,7,15,58,19,12,82,2022-07-23,11,Low chance of precipitation,1016,14,58,06:00,1,Good,7,Light Cloud,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,15,59,19,12,81,2022-07-23,9,Low chance of precipitation,1017,15,58,07:00,1,Good,3,Sunny Intervals,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,17,62,19,12,77,2022-07-23,8,Low chance of precipitation,1017,16,60,08:00,1,Good,3,Sunny Intervals,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,18,65,21,13,71,2022-07-23,8,Low chance of precipitation,1017,17,63,09:00,1,Good,3,Sunny Intervals,Light winds from the north north east,NNE,NNE,North North Easterly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,19,67,22,14,65,2022-07-23,8,Low chance of precipitation,1017,18,65,10:00,1,Good,3,Sunny Intervals,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,22,14,60,2022-07-23,9,Low chance of precipitation,1017,19,67,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,71,22,14,57,2022-07-23,10,Low chance of precipitation,1018,20,68,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,23,14,55,2022-07-23,10,Low chance of precipitation,1018,21,69,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,25,16,53,2022-07-23,8,Low chance of precipitation,1018,21,70,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,27,17,52,2022-07-23,8,Low chance of precipitation,1018,22,71,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,28,17,52,2022-07-23,6,Low chance of precipitation,1018,22,71,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,28,17,53,2022-07-23,5,Low chance of precipitation,1017,22,71,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,27,17,55,2022-07-23,6,Low chance of precipitation,1017,21,71,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,72,25,16,58,2022-07-23,7,Low chance of precipitation,1017,21,69,19:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,71,23,14,62,2022-07-23,9,Low chance of precipitation,1018,20,68,20:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,21,13,67,2022-07-23,12,Low chance of precipitation,1018,19,66,21:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,67,20,13,72,2022-07-23,13,Low chance of precipitation,1018,18,64,22:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,20,13,76,2022-07-23,12,Low chance of precipitation,1018,17,62,23:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,21,13,80,2022-07-24,14,Low chance of precipitation,1018,16,61,00:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,17,62,20,13,83,2022-07-24,16,Low chance of precipitation,1018,16,60,01:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,16,61,20,12,85,2022-07-24,17,Low chance of precipitation,1018,15,59,02:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,16,61,20,12,86,2022-07-24,18,Low chance of precipitation,1018,15,59,03:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,15,60,20,13,87,2022-07-24,19,Low chance of precipitation,1018,15,58,04:00,1,Good,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,59,21,13,88,2022-07-24,20,Low chance of precipitation,1018,14,58,05:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,15,59,22,14,89,2022-07-24,19,Low chance of precipitation,1017,14,58,06:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,60,22,14,87,2022-07-24,18,Low chance of precipitation,1017,15,59,07:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,63,23,15,82,2022-07-24,15,Low chance of precipitation,1017,16,61,08:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,66,25,16,76,2022-07-24,14,Low chance of precipitation,1017,17,63,09:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,27,17,71,2022-07-24,12,Low chance of precipitation,1017,19,66,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,28,17,66,2022-07-24,11,Low chance of precipitation,1017,20,68,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,28,18,63,2022-07-24,11,Low chance of precipitation,1017,21,69,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,29,18,61,2022-07-24,11,Low chance of precipitation,1017,21,70,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,29,18,59,2022-07-24,10,Low chance of precipitation,1016,22,71,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,29,18,57,2022-07-24,9,Low chance of precipitation,1016,22,72,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,76,29,18,56,2022-07-24,8,Low chance of precipitation,1015,22,72,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,76,27,17,56,2022-07-24,7,Low chance of precipitation,1015,22,72,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,24,75,26,16,58,2022-07-24,7,Low chance of precipitation,1014,22,71,18:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,73,24,15,60,2022-07-24,8,Low chance of precipitation,1013,21,70,19:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,72,22,14,65,2022-07-24,9,Low chance of precipitation,1013,20,68,20:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,21,13,70,2022-07-24,11,Low chance of precipitation,1013,19,66,21:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,20,67,20,12,74,2022-07-24,11,Low chance of precipitation,1012,18,64,22:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,21,13,78,2022-07-24,10,Low chance of precipitation,1012,17,63,23:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,22,14,81,2022-07-25,10,Low chance of precipitation,1011,17,62,00:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,22,14,84,2022-07-25,12,Low chance of precipitation,1011,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,22,14,86,2022-07-25,13,Low chance of precipitation,1011,16,60,02:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,23,15,88,2022-07-25,14,Low chance of precipitation,1010,15,60,03:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,24,15,89,2022-07-25,16,Low chance of precipitation,1010,15,59,04:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,25,16,90,2022-07-25,17,Low chance of precipitation,1009,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,27,17,91,2022-07-25,17,Low chance of precipitation,1009,15,59,06:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T10:01:19+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,63,27,17,89,2022-07-25,16,Low chance of precipitation,1008,16,61,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,10,2022-07-17T10:01:19+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
