enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Light cloud and a gentle breeze,36,20,67,24,15,72,2022-07-24,12,Low chance of precipitation,1011,18,65,22:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,24,15,77,2022-07-24,10,Low chance of precipitation,1010,17,63,23:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,25,15,80,2022-07-25,11,Low chance of precipitation,1010,17,62,00:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,25,15,83,2022-07-25,13,Low chance of precipitation,1009,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,25,15,85,2022-07-25,13,Low chance of precipitation,1008,16,61,02:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,25,16,87,2022-07-25,13,Low chance of precipitation,1008,16,60,03:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,26,16,88,2022-07-25,15,Low chance of precipitation,1007,15,60,04:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,62,26,16,89,2022-07-25,15,Low chance of precipitation,1006,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,62,27,17,89,2022-07-25,14,Low chance of precipitation,1006,15,60,06:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,18,64,28,17,88,2022-07-25,12,Low chance of precipitation,1005,16,61,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,66,30,18,83,2022-07-25,10,Low chance of precipitation,1005,17,63,08:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,69,31,19,77,2022-07-25,8,Low chance of precipitation,1005,18,65,09:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,71,33,21,71,2022-07-25,6,Low chance of precipitation,1005,19,67,10:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,34,21,67,2022-07-25,4,Low chance of precipitation,1005,20,68,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,35,22,63,2022-07-25,4,Low chance of precipitation,1005,21,69,12:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,74,36,22,61,2022-07-25,5,Low chance of precipitation,1005,21,70,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,75,37,23,59,2022-07-25,4,Low chance of precipitation,1005,22,71,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,75,37,23,58,2022-07-25,4,Low chance of precipitation,1005,22,71,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,75,37,23,57,2022-07-25,4,Low chance of precipitation,1005,22,71,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,74,36,22,57,2022-07-25,4,Low chance of precipitation,1005,21,71,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,34,21,59,2022-07-25,5,Low chance of precipitation,1005,21,70,18:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,22,71,32,20,62,2022-07-25,6,Low chance of precipitation,1006,20,68,19:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,30,19,66,2022-07-25,7,Low chance of precipitation,1006,19,67,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,29,18,70,2022-07-25,9,Low chance of precipitation,1007,18,65,21:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,28,18,74,2022-07-25,10,Low chance of precipitation,1007,18,64,22:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,28,18,77,2022-07-25,9,Low chance of precipitation,1008,17,63,23:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,28,17,79,2022-07-26,10,Low chance of precipitation,1008,17,62,00:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,28,17,82,2022-07-26,12,Low chance of precipitation,1009,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,27,17,83,2022-07-26,13,Low chance of precipitation,1009,16,60,02:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,27,17,84,2022-07-26,14,Low chance of precipitation,1009,15,60,03:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,27,17,85,2022-07-26,16,Low chance of precipitation,1009,15,59,04:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,28,17,87,2022-07-26,17,Low chance of precipitation,1010,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,28,17,87,2022-07-26,17,Low chance of precipitation,1010,15,59,06:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,62,28,18,86,2022-07-26,16,Low chance of precipitation,1010,16,60,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,18,65,30,18,82,2022-07-26,14,Low chance of precipitation,1010,17,62,08:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,67,31,19,76,2022-07-26,12,Low chance of precipitation,1010,18,64,09:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,70,32,20,71,2022-07-26,11,Low chance of precipitation,1011,19,66,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,34,21,67,2022-07-26,10,Low chance of precipitation,1011,20,68,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,34,21,64,2022-07-26,10,Low chance of precipitation,1011,21,69,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,74,35,22,62,2022-07-26,9,Low chance of precipitation,1011,21,70,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,74,36,22,60,2022-07-26,8,Low chance of precipitation,1011,21,71,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,75,37,23,58,2022-07-26,8,Low chance of precipitation,1011,22,71,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,75,37,23,58,2022-07-26,7,Low chance of precipitation,1011,22,71,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,74,36,22,58,2022-07-26,6,Low chance of precipitation,1011,21,71,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,23,73,34,21,60,2022-07-26,7,Low chance of precipitation,1011,21,70,18:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,22,71,32,20,62,2022-07-26,8,Low chance of precipitation,1011,20,68,19:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,69,29,18,66,2022-07-26,8,Low chance of precipitation,1012,19,67,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,27,17,70,2022-07-26,9,Low chance of precipitation,1012,18,65,21:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,27,17,74,2022-07-26,9,Low chance of precipitation,1012,17,63,22:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,26,16,77,2022-07-26,8,Low chance of precipitation,1013,17,62,23:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,25,16,80,2022-07-27,9,Low chance of precipitation,1013,16,61,00:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,25,16,82,2022-07-27,10,Low chance of precipitation,1013,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,25,15,83,2022-07-27,12,Low chance of precipitation,1013,16,60,02:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,25,15,84,2022-07-27,13,Low chance of precipitation,1013,15,59,03:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,25,15,85,2022-07-27,15,Low chance of precipitation,1013,15,59,04:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,60,25,16,87,2022-07-27,16,Low chance of precipitation,1013,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,60,26,16,88,2022-07-27,16,Low chance of precipitation,1013,15,59,06:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,62,26,16,87,2022-07-27,15,Low chance of precipitation,1013,15,60,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,18,64,27,17,83,2022-07-27,13,Low chance of precipitation,1013,16,61,08:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,66,29,18,77,2022-07-27,10,Low chance of precipitation,1013,17,63,09:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,30,18,73,2022-07-27,7,Low chance of precipitation,1013,18,65,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,70,31,19,69,2022-07-27,5,Low chance of precipitation,1013,19,66,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,31,19,66,2022-07-27,5,Low chance of precipitation,1013,20,67,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,32,20,64,2022-07-27,5,Low chance of precipitation,1012,20,68,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,33,20,62,2022-07-27,5,Low chance of precipitation,1012,21,69,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,34,21,60,2022-07-27,5,Low chance of precipitation,1012,21,69,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,34,21,58,2022-07-27,5,Low chance of precipitation,1011,21,69,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,22,72,33,21,58,2022-07-27,5,Low chance of precipitation,1011,21,69,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,32,20,59,2022-07-27,6,Low chance of precipitation,1010,20,69,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,29,18,62,2022-07-27,8,Low chance of precipitation,1010,20,67,19:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,27,17,65,2022-07-27,9,Low chance of precipitation,1009,19,66,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,67,26,16,70,2022-07-27,12,Low chance of precipitation,1008,18,64,21:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,25,16,74,2022-07-27,13,Low chance of precipitation,1008,17,63,22:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,25,15,77,2022-07-27,12,Low chance of precipitation,1007,16,61,23:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,24,15,80,2022-07-28,13,Low chance of precipitation,1007,16,61,00:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,24,15,83,2022-07-28,15,Low chance of precipitation,1006,15,60,01:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,24,15,84,2022-07-28,16,Low chance of precipitation,1006,15,59,02:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,60,24,15,85,2022-07-28,16,Low chance of precipitation,1006,15,59,03:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,59,24,15,86,2022-07-28,17,Low chance of precipitation,1006,15,58,04:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,59,24,15,87,2022-07-28,17,Low chance of precipitation,1006,14,58,05:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,15,59,24,15,88,2022-07-28,16,Low chance of precipitation,1006,14,58,06:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,25,15,87,2022-07-28,14,Low chance of precipitation,1006,15,59,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,63,26,16,83,2022-07-28,11,Low chance of precipitation,1007,16,61,08:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,19,65,28,17,77,2022-07-28,9,Low chance of precipitation,1007,17,63,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,29,18,72,2022-07-28,7,Low chance of precipitation,1007,18,65,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,30,19,69,2022-07-28,5,Low chance of precipitation,1007,19,66,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,70,31,19,66,2022-07-28,5,Low chance of precipitation,1007,20,67,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,32,20,63,2022-07-28,5,Low chance of precipitation,1007,20,68,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,33,20,61,2022-07-28,5,Low chance of precipitation,1007,21,69,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,72,34,21,59,2022-07-28,5,Low chance of precipitation,1007,21,69,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,34,21,58,2022-07-28,5,Low chance of precipitation,1007,21,69,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,22,72,34,21,58,2022-07-28,5,Low chance of precipitation,1007,21,69,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,22,71,32,20,59,2022-07-28,6,Low chance of precipitation,1007,20,69,18:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,70,31,19,61,2022-07-28,7,Low chance of precipitation,1007,20,68,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,69,29,18,65,2022-07-28,9,Low chance of precipitation,1007,19,66,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,67,28,17,69,2022-07-28,11,Low chance of precipitation,1007,18,65,21:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,65,27,17,73,2022-07-28,12,Low chance of precipitation,1006,17,63,22:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
