enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Partly cloudy and light winds,2,33,92,21,13,78,2022-07-29,17,Low chance of precipitation,1012,26,78,02:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,21,13,80,2022-07-29,15,Low chance of precipitation,1013,25,77,03:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,32,90,21,13,81,2022-07-29,12,Low chance of precipitation,1013,25,77,04:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,32,89,21,13,82,2022-07-29,10,Low chance of precipitation,1013,25,76,05:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,31,88,22,13,82,2022-07-29,10,Low chance of precipitation,1013,24,76,06:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,32,89,23,14,81,2022-07-29,12,Low chance of precipitation,1014,25,76,07:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,33,91,23,14,77,2022-07-29,12,Low chance of precipitation,1014,25,78,08:00,1,Good,3,Sunny Intervals,Light winds from the west,W,W,Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,34,94,24,15,73,2022-07-29,11,Low chance of precipitation,1014,27,80,09:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,35,96,24,15,69,2022-07-29,10,Low chance of precipitation,1014,27,81,10:00,1,Good,3,Sunny Intervals,Light winds from the south,S,S,Southerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,37,98,25,16,66,2022-07-29,9,Low chance of precipitation,1014,28,83,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,37,99,26,16,63,2022-07-29,10,Low chance of precipitation,1014,29,85,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,101,27,17,60,2022-07-29,12,Low chance of precipitation,1014,30,86,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,102,28,17,58,2022-07-29,13,Low chance of precipitation,1014,30,87,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,14,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,39,102,29,18,57,2022-07-29,13,Low chance of precipitation,1014,31,87,15:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,39,102,29,18,55,2022-07-29,12,Low chance of precipitation,1014,31,88,16:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,102,29,18,55,2022-07-29,12,Low chance of precipitation,1014,31,88,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,101,27,17,56,2022-07-29,14,Low chance of precipitation,1014,31,87,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,38,100,25,16,57,2022-07-29,17,Low chance of precipitation,1014,30,86,19:00,1,Good,29,Thundery Showers,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,37,98,24,15,60,2022-07-29,18,Low chance of precipitation,1014,29,84,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,36,97,23,14,64,2022-07-29,16,Low chance of precipitation,1014,28,83,21:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,35,95,22,14,68,2022-07-29,12,Low chance of precipitation,1014,27,81,22:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,35,95,22,14,70,2022-07-29,10,Low chance of precipitation,1015,27,81,23:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,94,21,13,73,2022-07-30,10,Low chance of precipitation,1015,27,80,00:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,92,21,13,75,2022-07-30,13,Low chance of precipitation,1015,26,79,01:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,22,14,76,2022-07-30,14,Low chance of precipitation,1016,25,78,02:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,32,90,22,13,78,2022-07-30,12,Low chance of precipitation,1016,25,77,03:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,32,89,21,13,80,2022-07-30,9,Low chance of precipitation,1016,25,77,04:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,31,88,21,13,81,2022-07-30,8,Low chance of precipitation,1017,24,76,05:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
