enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Sunny intervals and a gentle breeze,3,44,111,40,25,42,2022-07-17,0,Precipitation is not expected,1004,36,97,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a moderate breeze,3,44,111,39,25,40,2022-07-17,0,Precipitation is not expected,1004,36,97,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a moderate breeze,3,44,111,38,24,38,2022-07-17,0,Precipitation is not expected,1004,37,98,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,20,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,43,110,38,23,37,2022-07-17,0,Precipitation is not expected,1003,36,97,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,20,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,109,36,22,36,2022-07-17,0,Precipitation is not expected,1003,36,97,16:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,108,34,21,35,2022-07-17,0,Precipitation is not expected,1002,36,97,17:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,107,31,19,35,2022-07-17,0,Precipitation is not expected,1002,36,97,18:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,105,26,16,36,2022-07-17,0,Precipitation is not expected,1002,35,95,19:00,1,Moderate,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,14,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,40,104,22,14,39,2022-07-17,0,Precipitation is not expected,1003,34,94,20:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,103,23,14,40,2022-07-17,0,Precipitation is not expected,1003,34,93,21:00,1,Moderate,0,Clear Sky,Light winds from the north,N,N,Northerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,101,23,14,40,2022-07-17,0,Precipitation is not expected,1003,33,91,22:00,1,Moderate,0,Clear Sky,Light winds from the north,N,N,Northerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,23,14,40,2022-07-17,0,Precipitation is not expected,1003,32,90,23:00,1,Moderate,0,Clear Sky,Light winds from the north,N,N,Northerly,7,4,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,22,13,41,2022-07-18,0,Precipitation is not expected,1003,32,89,00:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,5,3,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,20,12,45,2022-07-18,0,Precipitation is not expected,1003,31,89,01:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,19,12,51,2022-07-18,0,Precipitation is not expected,1003,31,87,02:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,4,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,20,12,58,2022-07-18,0,Precipitation is not expected,1002,30,86,03:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,20,12,64,2022-07-18,0,Precipitation is not expected,1003,29,85,04:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,20,12,68,2022-07-18,0,Precipitation is not expected,1003,29,84,05:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,39,101,20,12,69,2022-07-18,0,Precipitation is not expected,1003,29,84,06:00,1,Moderate,1,Sunny,Light winds from the north west,NW,NW,North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,40,104,20,13,68,2022-07-18,0,Precipitation is not expected,1004,30,86,07:00,1,Moderate,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,41,106,22,14,63,2022-07-18,0,Precipitation is not expected,1004,31,88,08:00,1,Moderate,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,42,108,24,15,55,2022-07-18,0,Precipitation is not expected,1004,33,91,09:00,1,Moderate,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,110,30,19,46,2022-07-18,0,Precipitation is not expected,1004,35,95,10:00,1,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,37,23,40,2022-07-18,0,Precipitation is not expected,1004,36,97,11:00,1,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,15,10,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,44,112,40,25,37,2022-07-18,0,Precipitation is not expected,1003,37,99,12:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a moderate breeze,3,44,111,40,25,34,2022-07-18,0,Precipitation is not expected,1003,38,100,13:00,1,Moderate,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a moderate breeze,3,44,111,38,24,31,2022-07-18,0,Precipitation is not expected,1002,38,100,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,43,110,38,24,30,2022-07-18,0,Precipitation is not expected,1002,38,101,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,20,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,109,36,23,30,2022-07-18,0,Precipitation is not expected,1001,38,100,16:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,20,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,108,34,21,29,2022-07-18,0,Precipitation is not expected,1001,37,99,17:00,1,Moderate,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,41,106,30,19,29,2022-07-18,0,Precipitation is not expected,1001,37,99,18:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,18,11,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,40,105,26,16,29,2022-07-18,0,Precipitation is not expected,1002,36,97,19:00,1,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,40,103,24,15,31,2022-07-18,0,Precipitation is not expected,1002,35,96,20:00,1,Moderate,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,14,9,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,39,102,23,14,32,2022-07-18,0,Precipitation is not expected,1002,35,95,21:00,1,Moderate,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,22,14,33,2022-07-18,0,Precipitation is not expected,1002,34,93,22:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,21,13,35,2022-07-18,0,Precipitation is not expected,1002,33,92,23:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,20,13,37,2022-07-19,0,Precipitation is not expected,1002,33,91,00:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,19,12,40,2022-07-19,0,Precipitation is not expected,1002,32,90,01:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,19,12,46,2022-07-19,0,Precipitation is not expected,1001,32,89,02:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,19,12,55,2022-07-19,0,Precipitation is not expected,1001,31,87,03:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,19,12,60,2022-07-19,0,Precipitation is not expected,1001,30,87,04:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,103,21,13,63,2022-07-19,0,Precipitation is not expected,1002,30,86,05:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,40,104,23,14,66,2022-07-19,0,Precipitation is not expected,1002,30,86,06:00,1,Moderate,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and light winds,3,41,106,25,16,65,2022-07-19,0,Precipitation is not expected,1003,31,87,07:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and light winds,3,42,108,27,17,60,2022-07-19,0,Precipitation is not expected,1003,32,89,08:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,43,109,27,17,52,2022-07-19,0,Precipitation is not expected,1004,33,92,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,44,111,30,19,44,2022-07-19,0,Precipitation is not expected,1004,35,95,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,14,9,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,44,112,34,21,39,2022-07-19,0,Precipitation is not expected,1003,37,98,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,17,10,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,113,37,23,35,2022-07-19,0,Precipitation is not expected,1003,38,100,12:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,112,37,23,33,2022-07-19,0,Precipitation is not expected,1003,38,100,13:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,37,23,32,2022-07-19,0,Precipitation is not expected,1002,38,100,14:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,36,22,32,2022-07-19,0,Precipitation is not expected,1002,38,100,15:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,109,34,21,32,2022-07-19,0,Precipitation is not expected,1002,37,99,16:00,1,Moderate,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,42,108,31,19,32,2022-07-19,0,Precipitation is not expected,1002,37,99,17:00,1,Moderate,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,20,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,107,28,17,32,2022-07-19,0,Precipitation is not expected,1002,36,97,18:00,1,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,105,26,16,33,2022-07-19,0,Precipitation is not expected,1002,36,96,19:00,1,Moderate,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,16,10,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,40,104,24,15,34,2022-07-19,0,Precipitation is not expected,1002,35,95,20:00,1,Moderate,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,14,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,103,23,14,36,2022-07-19,0,Precipitation is not expected,1002,34,94,21:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,22,14,36,2022-07-19,0,Precipitation is not expected,1002,34,93,22:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,21,13,36,2022-07-19,0,Precipitation is not expected,1002,33,92,23:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,20,13,38,2022-07-20,0,Precipitation is not expected,1001,33,92,00:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,20,12,40,2022-07-20,0,Precipitation is not expected,1001,33,91,01:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,20,12,44,2022-07-20,0,Precipitation is not expected,1001,32,90,02:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,19,12,49,2022-07-20,0,Precipitation is not expected,1001,31,89,03:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,101,19,12,53,2022-07-20,0,Precipitation is not expected,1002,31,88,04:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,18,11,58,2022-07-20,0,Precipitation is not expected,1003,31,87,05:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and light winds,3,39,103,19,12,61,2022-07-20,0,Precipitation is not expected,1003,30,87,06:00,1,Moderate,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,7,4,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and light winds,3,41,105,23,14,61,2022-07-20,0,Precipitation is not expected,1004,31,88,07:00,1,Moderate,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Light cloud and light winds,7,42,108,27,17,58,2022-07-20,0,Precipitation is not expected,1005,32,90,08:00,1,Moderate,7,Light Cloud,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Light cloud and light winds,7,43,110,28,17,53,2022-07-20,0,Precipitation is not expected,1005,34,93,09:00,1,Moderate,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Light cloud and a gentle breeze,7,44,111,32,20,46,2022-07-20,0,Precipitation is not expected,1005,35,95,10:00,1,Moderate,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,45,112,38,24,41,2022-07-20,0,Precipitation is not expected,1005,36,97,11:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,10,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny intervals and a gentle breeze,3,45,112,42,26,38,2022-07-20,0,Precipitation is not expected,1004,37,99,12:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,112,44,27,37,2022-07-20,0,Precipitation is not expected,1004,37,99,13:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,21,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,44,27,36,2022-07-20,0,Precipitation is not expected,1003,37,99,14:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,42,26,36,2022-07-20,0,Precipitation is not expected,1003,37,98,15:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,23,14,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,39,24,37,2022-07-20,0,Precipitation is not expected,1002,36,97,16:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,35,22,38,2022-07-20,0,Precipitation is not expected,1002,36,97,17:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,20,13,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,108,29,18,38,2022-07-20,0,Precipitation is not expected,1002,36,96,18:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,107,25,15,40,2022-07-20,0,Precipitation is not expected,1002,35,95,19:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,106,21,13,42,2022-07-20,0,Precipitation is not expected,1002,34,94,20:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,12,8,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,105,21,13,43,2022-07-20,0,Precipitation is not expected,1002,34,93,21:00,1,Moderate,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T00:00:00+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
